Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,34.87840386234457,0.0,34.87840386234457,0.0,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,x_driven,X-driven / Nature-like simplified baseline
甘肃,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,35.36162271629232,-0.7529728571957395,34.60864985909658,-0.7529728571957364,8.398881438664631,9.572930622555555,1.174049183890924,TA（°C）,1.6325132922129513,1.235666666666667,-0.39684662554628436,x_driven,X-driven / Nature-like simplified baseline
福建,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.013668641209627,0.5236986387633796,29.537367279973008,0.5236986387633813,36.12441289967077,55.258299613333335,19.133886713662562,TA（°C）,1.0068762926840753,0.9836666666666644,-0.023209626017410945,x_driven,X-driven / Nature-like simplified baseline
西藏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,35.668125461595196,2.0140743258321496,37.68219978742734,2.014074325832148,-0.5629474846893467,8.25420267177778,8.817150156467125,TA（°C）,0.373176860057352,1.2553333333333327,0.8821564732759808,x_driven,X-driven / Nature-like simplified baseline
贵州,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,39.808319257722076,-2.442037026732546,37.366282230989526,-2.4420370267325495,34.739959623708856,37.229734264444446,2.4897746407355896,TA（°C）,2.3676179455051933,1.1003333333333334,-1.26728461217186,x_driven,X-driven / Nature-like simplified baseline
辽宁,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.56818220350785,-0.862453773099682,28.70572843040817,-0.8624537730996806,62.220191963655544,50.220632200000004,-11.99955976365554,TA（°C）,1.5160741872309664,1.261666666666665,-0.2544075205643015,x_driven,X-driven / Nature-like simplified baseline
重庆,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,34.25800495336416,-2.6460493620611385,31.61195559130302,-2.646049362061138,43.86207973077786,46.78208724666666,2.9200075158888055,TA（°C）,2.541489009826258,1.1649999999999991,-1.3764890098262588,x_driven,X-driven / Nature-like simplified baseline
陕西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,25.462280381587565,-1.493273623787742,23.96900675779982,-1.4932736237877435,31.38664933461126,26.933115888888892,-4.453533445722368,TA（°C）,1.867632396481985,1.182333333333336,-0.6852990631486491,x_driven,X-driven / Nature-like simplified baseline
青海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,34.2858716761068,1.9250645400552364,36.21093621616204,1.9250645400552386,5.951731028433,7.425525755888889,1.4737947274558891,TA（°C）,0.30453701292505897,1.2520000000000002,0.9474629870749413,x_driven,X-driven / Nature-like simplified baseline
黑龙江,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,31.79784478838347,-0.09220892478938744,31.705635863594082,-0.0922089247893858,26.89610696780329,22.762675820000002,-4.1334311478032895,TA（°C）,1.2997809773965963,1.3153333333333332,0.015552355936736983,x_driven,X-driven / Nature-like simplified baseline
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,34.87840386234457,-1.681203236541636,33.197200625802935,-1.6812032365416343,115.39469490289476,98.48411082111112,-16.91058408178364,TA（°C）,1.4174513632153836,0.8243333333333318,-0.5931180298820518,x_driven,X-driven / Nature-like simplified baseline
云南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,40.671964333312864,-1.2389071453080007,39.43305718800487,-1.2389071453079978,20.84046911840916,27.09125673,6.250787611590841,TA（°C）,1.6867311929954834,0.9690000000000012,-0.7177311929954822,x_driven,X-driven / Nature-like simplified baseline
内蒙古,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,34.93294078143573,0.05362161079045999,34.98656239222619,0.05362161079045791,12.931681364238123,10.575886455222221,-2.355794909015902,TA（°C）,1.173994030107895,1.2363333333333335,0.06233930322543846,x_driven,X-driven / Nature-like simplified baseline
北京,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,41.65444674528375,-0.8103370189638068,40.84410972631994,-0.810337018963807,85.51864526557621,73.93874457111112,-11.579900694465096,TA（°C）,1.4284527955482056,1.193999999999999,-0.23445279554820653,x_driven,X-driven / Nature-like simplified baseline
吉林,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,41.56532333690254,-1.6472642814507765,39.918059055451764,-1.6472642814507736,43.92574370177605,34.751021692222224,-9.174722009553825,TA（°C）,2.0153814116037148,1.3233333333333333,-0.6920480782703815,x_driven,X-driven / Nature-like simplified baseline
四川,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.035292564721857,-1.0950317965286926,27.940260768193163,-1.0950317965286942,15.418393935188469,19.921899606666667,4.503505671478198,TA（°C）,1.7197284302866265,1.100666666666668,-0.6190617636199585,x_driven,X-driven / Nature-like simplified baseline
天津,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,35.88133888142018,0.6457383999560601,36.527077281376236,0.6457383999560591,23.534591889264505,70.85051976555556,47.315927876291056,TA（°C）,1.5860886654694872,1.201666666666668,-0.38442199880281924,x_driven,X-driven / Nature-like simplified baseline
宁夏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.325452700936115,-0.4863259420957614,27.839126758840354,-0.4863259420957604,16.651113558278134,23.970642969999997,7.319529411721863,TA（°C）,1.4563861881516817,1.1016666666666666,-0.3547195214850152,x_driven,X-driven / Nature-like simplified baseline
安徽,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.74842809406832,0.5064714972118209,29.25489959128014,0.5064714972118196,0.39409082847862464,51.66897488666667,51.27488405818804,TA（°C）,1.550274700029004,1.036333333333335,-0.5139413666956689,x_driven,X-driven / Nature-like simplified baseline
山东,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,36.12017484615303,-1.9248398473332713,34.19533499881975,-1.9248398473332742,66.69212283533625,55.398034125555554,-11.294088709780695,TA（°C）,1.905396997449165,1.1053333333333324,-0.8000636641158325,x_driven,X-driven / Nature-like simplified baseline
山西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,35.7013500603809,-1.5032612780014516,34.19808878237945,-1.5032612780014531,31.23025230049783,31.77127973777778,0.5410274372799471,TA（°C）,1.875571851384927,1.1103333333333332,-0.7652385180515939,x_driven,X-driven / Nature-like simplified baseline
广东,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,24.852794958519535,2.0919750799648704,26.944770038484407,2.0919750799648718,-8.631537342966666,62.100875263333336,70.7324126063,TA（°C）,0.9705556516618655,0.9633333333333348,-0.007222318328530708,x_driven,X-driven / Nature-like simplified baseline
广西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,31.514888935759586,-1.1885546123490156,30.32633432341057,-1.1885546123490158,6.445867726925684,48.65067259333333,42.20480486640765,TA（°C）,2.2632810128410634,1.0316666666666665,-1.231614346174397,x_driven,X-driven / Nature-like simplified baseline
新疆,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,37.023748677903924,-3.473411567451203,33.55033711045272,-3.473411567451201,3.9681688680408773,3.9227770926666663,-0.04539177537421102,TA（°C）,2.941051456417414,1.192333333333333,-1.748718123084081,x_driven,X-driven / Nature-like simplified baseline
江苏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,20.35050497871873,-1.219662341139706,19.130842637579025,-1.2196623411397063,65.94019129570692,65.06909109888889,-0.8711001968180341,TA（°C）,1.6582233845184673,1.0570000000000004,-0.6012233845184669,x_driven,X-driven / Nature-like simplified baseline
江西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,35.86124046281849,-1.3027163874351264,34.55852407538337,-1.302716387435126,52.036710167827735,50.004284178888895,-2.03242598893884,TA（°C）,1.6536361897195344,1.0280000000000022,-0.6256361897195322,x_driven,X-driven / Nature-like simplified baseline
河北,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,37.899641619010254,-2.325920950578318,35.57372066843194,-2.3259209505783147,82.19397863597658,40.08064488888889,-42.11333374708769,TA（°C）,1.6888385267034949,1.1489999999999991,-0.5398385267034957,x_driven,X-driven / Nature-like simplified baseline
河南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,41.3436693455855,-5.558005948490372,35.785663397095135,-5.5580059484903686,130.78396645835275,47.361786806666665,-83.4221796516861,TA（°C）,2.5944696915011694,1.0463333333333331,-1.5481363581678362,x_driven,X-driven / Nature-like simplified baseline
浙江,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,27.197910836094223,1.672326512319478,28.870237348413703,1.6723265123194793,-14.404012986043568,58.91146926444445,73.31548225048802,TA（°C）,1.193654729869327,0.9363333333333336,-0.2573213965359934,x_driven,X-driven / Nature-like simplified baseline
